optimizer,seed,data_seed,tokens,data_exposure,iteration,val_loss,val_perplexity,val_accuracy,num_eval_batches,train_time_seconds,mean_tokens_per_second,peak_memory_bytes,experiment_dir
scion,0,1337,16777216,0.03125047684443427,256,6.25499153137207,520.6027755209898,0.14007186889648438,64,1175.894496335001,228281.92226143845,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_scion_seed0_lrscale0p3_tokens268435456
scion,0,1337,33554432,0.06250095368886854,512,6.163638591766357,475.1518540963069,0.14553451538085938,64,1175.894496335001,228281.92226143845,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_scion_seed0_lrscale0p3_tokens268435456
scion,0,1337,67108864,0.1250019073777371,1024,6.05860710144043,427.77742535588936,0.14849853515625,64,1175.894496335001,228281.92226143845,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_scion_seed0_lrscale0p3_tokens268435456
scion,0,1337,134217728,0.2500038147554742,2048,6.074914932250977,434.810735647104,0.14995193481445312,64,1175.894496335001,228281.92226143845,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_scion_seed0_lrscale0p3_tokens268435456
scion,0,1337,268435456,0.5000076295109483,4096,6.072164535522461,433.6164775202488,0.15175628662109375,64,1175.894496335001,228281.92226143845,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_scion_seed0_lrscale0p3_tokens268435456
sf-adamw,0,1337,16777216,0.03125047684443427,256,6.022677421569824,412.680369830492,0.1676197052001953,64,1116.8707595270018,240346.03261856656,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-adamw_seed0_lrscale1_tokens268435456
sf-adamw,0,1337,33554432,0.06250095368886854,512,5.567577362060547,261.79810550128695,0.19131088256835938,64,1116.8707595270018,240346.03261856656,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-adamw_seed0_lrscale1_tokens268435456
sf-adamw,0,1337,67108864,0.1250019073777371,1024,5.125164031982422,168.20114998532256,0.2177581787109375,64,1116.8707595270018,240346.03261856656,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-adamw_seed0_lrscale1_tokens268435456
sf-adamw,0,1337,134217728,0.2500038147554742,2048,4.690937042236328,108.95488384486792,0.2512531280517578,64,1116.8707595270018,240346.03261856656,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-adamw_seed0_lrscale1_tokens268435456
sf-adamw,0,1337,268435456,0.5000076295109483,4096,4.304592132568359,74.0387968129434,0.29078102111816406,64,1116.8707595270018,240346.03261856656,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-adamw_seed0_lrscale1_tokens268435456
sf-sgd,0,1337,16777216,0.03125047684443427,256,7.614336967468262,2027.0399306956288,0.05343437194824219,64,1108.248907474,242215.85438945956,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-sgd_seed0_lrscale729_tokens268435456
sf-sgd,0,1337,33554432,0.06250095368886854,512,7.473572731018066,1760.877782745687,0.059734344482421875,64,1108.248907474,242215.85438945956,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-sgd_seed0_lrscale729_tokens268435456
sf-sgd,0,1337,67108864,0.1250019073777371,1024,7.332432270050049,1529.0888863205523,0.08491325378417969,64,1108.248907474,242215.85438945956,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-sgd_seed0_lrscale729_tokens268435456
sf-sgd,0,1337,134217728,0.2500038147554742,2048,7.18770170211792,1323.052528344451,0.08907699584960938,64,1108.248907474,242215.85438945956,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-sgd_seed0_lrscale729_tokens268435456
sf-sgd,0,1337,268435456,0.5000076295109483,4096,6.992140293121338,1088.042609550867,0.10650634765625,64,1108.248907474,242215.85438945956,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sf-sgd_seed0_lrscale729_tokens268435456
sgd,0,1337,16777216,0.03125047684443427,256,7.567975044250488,1935.2077298538604,0.051807403564453125,64,1095.110613765004,245121.77366002832,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sgd_seed0_lrscale9_tokens268435456
sgd,0,1337,33554432,0.06250095368886854,512,7.446283340454102,1713.474281203508,0.052227020263671875,64,1095.110613765004,245121.77366002832,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sgd_seed0_lrscale9_tokens268435456
sgd,0,1337,67108864,0.1250019073777371,1024,7.361580848693848,1574.3155681500446,0.049957275390625,64,1095.110613765004,245121.77366002832,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sgd_seed0_lrscale9_tokens268435456
sgd,0,1337,134217728,0.2500038147554742,2048,7.295380592346191,1473.4703577673076,0.05741691589355469,64,1095.110613765004,245121.77366002832,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sgd_seed0_lrscale9_tokens268435456
sgd,0,1337,268435456,0.5000076295109483,4096,6.9730939865112305,1067.5155332391428,0.10369110107421875,64,1095.110613765004,245121.77366002832,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sgd_seed0_lrscale9_tokens268435456
signsgd,0,1337,16777216,0.03125047684443427,256,6.4919915199279785,659.8332509822862,0.15250015258789062,64,1112.2371516669982,241347.32021644345,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signsgd_seed0_lrscale0p3_tokens268435456
signsgd,0,1337,33554432,0.06250095368886854,512,6.202166557312012,493.8157072855017,0.1693267822265625,64,1112.2371516669982,241347.32021644345,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signsgd_seed0_lrscale0p3_tokens268435456
signsgd,0,1337,67108864,0.1250019073777371,1024,5.864711761474609,352.3791817033458,0.19159698486328125,64,1112.2371516669982,241347.32021644345,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signsgd_seed0_lrscale0p3_tokens268435456
signsgd,0,1337,134217728,0.2500038147554742,2048,5.575797080993652,263.95887920271304,0.21255874633789062,64,1112.2371516669982,241347.32021644345,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signsgd_seed0_lrscale0p3_tokens268435456
signsgd,0,1337,268435456,0.5000076295109483,4096,5.291903495788574,198.7206234711055,0.2403564453125,64,1112.2371516669982,241347.32021644345,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signsgd_seed0_lrscale0p3_tokens268435456
signum,0,1337,16777216,0.03125047684443427,256,6.17771053314209,481.8854246932734,0.15179061889648438,64,1119.0858592749996,239870.29571967432,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signum_seed0_lrscale1_tokens268435456
signum,0,1337,33554432,0.06250095368886854,512,5.435019493103027,229.2964796663352,0.19580841064453125,64,1119.0858592749996,239870.29571967432,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signum_seed0_lrscale1_tokens268435456
signum,0,1337,67108864,0.1250019073777371,1024,4.796474933624268,121.08244863877887,0.25129127502441406,64,1119.0858592749996,239870.29571967432,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signum_seed0_lrscale1_tokens268435456
signum,0,1337,134217728,0.2500038147554742,2048,4.4577717781066895,86.29475152175984,0.27893638610839844,64,1119.0858592749996,239870.29571967432,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signum_seed0_lrscale1_tokens268435456
signum,0,1337,268435456,0.5000076295109483,4096,4.239973068237305,69.4057846405103,0.29747962951660156,64,1119.0858592749996,239870.29571967432,6040567296,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_signum_seed0_lrscale1_tokens268435456
soap,0,1337,16777216,0.03125047684443427,256,5.292172431945801,198.77407378302857,0.20963287353515625,64,1284.3550443230042,209004.0890067862,6559245312,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_soap_seed0_lrscale1_tokens268435456
soap,0,1337,33554432,0.06250095368886854,512,4.70062780380249,110.0158715181136,0.25766944885253906,64,1284.3550443230042,209004.0890067862,6559245312,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_soap_seed0_lrscale1_tokens268435456
soap,0,1337,67108864,0.1250019073777371,1024,4.373493194580078,79.31999596153322,0.2840461730957031,64,1284.3550443230042,209004.0890067862,6559245312,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_soap_seed0_lrscale1_tokens268435456
soap,0,1337,134217728,0.2500038147554742,2048,4.17411470413208,64.98210318721175,0.3007545471191406,64,1284.3550443230042,209004.0890067862,6559245312,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_soap_seed0_lrscale1_tokens268435456
soap,0,1337,268435456,0.5000076295109483,4096,4.038823127746582,56.75935059719494,0.31163597106933594,64,1284.3550443230042,209004.0890067862,6559245312,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_soap_seed0_lrscale1_tokens268435456
sophiag,0,1337,16777216,0.03125047684443427,256,6.090432167053223,441.6104109948902,0.15760040283203125,64,1145.1167670799987,234417.54039153538,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sophiag_seed0_lrscale0p3_tokens268435456
sophiag,0,1337,33554432,0.06250095368886854,512,5.460256576538086,235.15688888849053,0.19549942016601562,64,1145.1167670799987,234417.54039153538,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sophiag_seed0_lrscale0p3_tokens268435456
sophiag,0,1337,67108864,0.1250019073777371,1024,4.812508583068848,123.03948817490895,0.24817276000976562,64,1145.1167670799987,234417.54039153538,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sophiag_seed0_lrscale0p3_tokens268435456
sophiag,0,1337,134217728,0.2500038147554742,2048,4.430809497833252,83.99913636632618,0.28174591064453125,64,1145.1167670799987,234417.54039153538,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sophiag_seed0_lrscale0p3_tokens268435456
sophiag,0,1337,268435456,0.5000076295109483,4096,4.209933280944824,67.35185526652654,0.29942893981933594,64,1145.1167670799987,234417.54039153538,14279713792,/root/autodl-tmp/llm-optimizer-results/formal/sub1_main_token-bin_sophiag_seed0_lrscale0p3_tokens268435456
adafactor,0,1337,16777216,0.03125047684443427,256,5.9108781814575195,369.0286212845167,0.1810016632080078,64,74.08217012899999,226467.66382228915,6040051712,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adafactor_seed0_lrscale0p1_tokens16777216
adafactor,0,1337,16777216,0.03125047684443427,256,5.906637191772461,367.46688974311246,0.1814289093017578,64,74.959563125,223816.8860726001,6040051712,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adafactor_seed0_lrscale0p3_tokens16777216
adafactor,0,1337,16777216,0.03125047684443427,256,5.910003662109375,368.7060399045575,0.18126869201660156,64,74.32661689599998,225722.85273625707,6040051712,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adafactor_seed0_lrscale1_tokens16777216
adafactor,0,1337,16777216,0.03125047684443427,256,5.909377574920654,368.4752701803194,0.18115806579589844,64,74.47961303800007,225259.1724857665,6040051712,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adafactor_seed0_lrscale3_tokens16777216
adamw,0,1337,16777216,0.03125047684443427,256,5.825977802276611,338.9911101928887,0.18766212463378906,64,70.02755577000005,239580.2026148597,6175430656,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adamw_seed0_lrscale0p3_tokens16777216
adamw,0,1337,16777216,0.03125047684443427,256,5.633615016937256,279.67024912779885,0.1858081817626953,64,70.83568091299999,236846.9644642181,6175430656,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adamw_seed0_lrscale1_tokens16777216
adamw,0,1337,16777216,0.03125047684443427,256,6.316389083862305,553.5681306207249,0.14019012451171875,64,69.917800776,239956.28886769776,6175430656,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adamw_seed0_lrscale3_tokens16777216
ademamix,0,1337,16777216,0.03125047684443427,256,5.787484645843506,326.1902345954303,0.18692588806152344,64,72.67416188899998,230855.30763498787,6314994176,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_ademamix_seed0_lrscale0p3_tokens16777216
ademamix,0,1337,16777216,0.03125047684443427,256,5.664802074432373,288.5297684001515,0.1833667755126953,64,71.56953362500002,234418.40613223636,6314994176,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_ademamix_seed0_lrscale1_tokens16777216
ademamix,0,1337,16777216,0.03125047684443427,256,6.46177864074707,640.1959454203139,0.1282176971435547,64,71.97123666199998,233110.01419624328,6314994176,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_ademamix_seed0_lrscale3_tokens16777216
adopt,0,1337,16777216,0.03125047684443427,256,6.21639347076416,500.8913890653622,0.1710338592529297,64,70.27018207499995,238752.98888643176,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adopt_seed0_lrscale0p1_tokens16777216
adopt,0,1337,16777216,0.03125047684443427,256,5.876038551330566,356.3931939656842,0.179473876953125,64,69.73402755099995,240588.65648811104,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adopt_seed0_lrscale0p3_tokens16777216
adopt,0,1337,16777216,0.03125047684443427,256,6.103500843048096,447.4195466420294,0.1589946746826172,64,69.85458485299993,240173.44080285513,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adopt_seed0_lrscale1_tokens16777216
adopt,0,1337,16777216,0.03125047684443427,256,6.369908332824707,584.0017901147743,0.13656234741210938,64,70.62556766500003,237551.59150832988,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_adopt_seed0_lrscale3_tokens16777216
d-muon,0,1337,16777216,0.03125047684443427,256,6.030533790588379,415.9353061617444,0.1616668701171875,64,73.275967925,228959.3228870337,6252898816,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_d-muon_seed0_lrscale0p3_tokens16777216
d-muon,0,1337,16777216,0.03125047684443427,256,5.397306442260742,220.81004604229818,0.1990680694580078,64,72.49320627200002,231431.56252532976,6386240000,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_d-muon_seed0_lrscale1_tokens16777216
d-muon,0,1337,16777216,0.03125047684443427,256,5.1279730796813965,168.6742989582807,0.2153148651123047,64,72.539968561,231282.37208831674,6252898816,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_d-muon_seed0_lrscale3_tokens16777216
d-muon,0,1337,16777216,0.03125047684443427,256,5.191718101501465,179.77653533712166,0.21042633056640625,64,72.07763624499998,232765.90179750565,6252898816,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_d-muon_seed0_lrscale9_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,9.87247085571289,19389.058962766347,0.0887298583984375,64,72.16825172200001,232473.63764093482,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale0p3_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,9.244894027709961,10351.511318109584,0.1311664581298828,64,72.92484238200004,230061.73824986015,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale1_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,5.966597557067871,390.17429268796366,0.17175865173339844,64,73.24245941699994,229064.07203614363,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale27_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,7.944293975830078,2819.4260985800843,0.15624427795410156,64,75.17631810899998,223171.557506638,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale3_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,6.549368381500244,698.7995791757087,0.12223625183105469,64,73.31413933900005,228840.1139434126,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale81_tokens16777216
lamb,0,1337,16777216,0.03125047684443427,256,6.3077802658081055,548.8230206950632,0.1752777099609375,64,72.42151405900002,231660.6635195726,6175793152,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lamb_seed0_lrscale9_tokens16777216
lion,0,1337,16777216,0.03125047684443427,256,6.423236846923828,615.9911067382695,0.1471996307373047,64,70.83748797199996,236840.9225159361,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lion_seed0_lrscale0p1_tokens16777216
lion,0,1337,16777216,0.03125047684443427,256,6.276636123657227,531.9938353895492,0.14625167846679688,64,70.65828603599996,237441.59307023257,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lion_seed0_lrscale0p3_tokens16777216
lion,0,1337,16777216,0.03125047684443427,256,6.849046230316162,942.9767465226221,0.09955406188964844,64,71.19586444,235648.74353255343,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lion_seed0_lrscale1_tokens16777216
lion,0,1337,16777216,0.03125047684443427,256,7.386219024658203,1613.585590064328,0.07188224792480469,64,69.997784646,239682.09972426217,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_lion_seed0_lrscale3_tokens16777216
mars,0,1337,16777216,0.03125047684443427,256,6.105465412139893,448.2993966426686,0.17698097229003906,64,71.78387870099995,233718.43795013955,6324693504,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_mars_seed0_lrscale0p1_tokens16777216
mars,0,1337,16777216,0.03125047684443427,256,5.844259262084961,345.24535249628593,0.17828369140625,64,72.59430473599997,231109.25934221494,6324693504,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_mars_seed0_lrscale0p3_tokens16777216
mars,0,1337,16777216,0.03125047684443427,256,6.1865925788879395,486.18461472526104,0.1516857147216797,64,71.45638488799999,234789.599645944,6324693504,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_mars_seed0_lrscale1_tokens16777216
mars,0,1337,16777216,0.03125047684443427,256,6.590240478515625,727.9526796275507,0.12089157104492188,64,71.51491461100001,234597.44154430446,6324693504,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_mars_seed0_lrscale3_tokens16777216
muon-pytorch,0,1337,16777216,0.03125047684443427,256,5.793531894683838,328.1687630800648,0.192840576171875,64,71.583995558,234371.04717641082,6117270528,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon-pytorch_seed0_lrscale0p3_tokens16777216
muon-pytorch,0,1337,16777216,0.03125047684443427,256,5.356301784515381,211.9389330623356,0.20544815063476562,64,71.78204306099995,233724.41469439398,6117270528,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon-pytorch_seed0_lrscale1_tokens16777216
muon-pytorch,0,1337,16777216,0.03125047684443427,256,5.283370018005371,197.03206148135158,0.20551109313964844,64,71.56041207699997,234448.2866021997,6117270528,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon-pytorch_seed0_lrscale3_tokens16777216
muon-pytorch,0,1337,16777216,0.03125047684443427,256,5.898062705993652,364.32952211229554,0.16612625122070312,64,71.63904080699997,234190.96362832192,6117270528,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon-pytorch_seed0_lrscale9_tokens16777216
muon,0,1337,16777216,0.03125047684443427,256,5.847861289978027,346.4911774490298,0.18353843688964844,64,75.548639173,222071.7167596043,6117368832,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon_seed0_lrscale0p3_tokens16777216
muon,0,1337,16777216,0.03125047684443427,256,5.261423110961914,192.75492663883713,0.21074295043945312,64,74.21483872099998,226062.82367696753,6117368832,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon_seed0_lrscale1_tokens16777216
muon,0,1337,16777216,0.03125047684443427,256,5.157479286193848,173.72538702515928,0.2135181427001953,64,74.58441240600004,224942.65837576453,6117368832,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon_seed0_lrscale3_tokens16777216
muon,0,1337,16777216,0.03125047684443427,256,5.522243499755859,250.19479268436115,0.18825912475585938,64,73.899425389,227027.6921868638,6117368832,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_muon_seed0_lrscale9_tokens16777216
prodigy,0,1337,16777216,0.03125047684443427,256,6.069522857666016,432.47251489850487,0.17177772521972656,64,72.63071371999999,230993.4067931393,6451916800,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_prodigy_seed0_lrscale0p1_tokens16777216
prodigy,0,1337,16777216,0.03125047684443427,256,5.899776458740234,364.95442772504396,0.1726512908935547,64,72.33771752700002,231929.0208975409,6451916800,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_prodigy_seed0_lrscale0p3_tokens16777216
prodigy,0,1337,16777216,0.03125047684443427,256,6.313230991363525,551.822670047611,0.1423320770263672,64,72.822075675,230386.4019871609,6451916800,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_prodigy_seed0_lrscale1_tokens16777216
prodigy,0,1337,16777216,0.03125047684443427,256,6.386815071105957,593.9592860424405,0.13541412353515625,64,71.42516241400007,234892.23451470223,6451916800,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_prodigy_seed0_lrscale3_tokens16777216
scion-light,0,1337,16777216,0.03125047684443427,256,6.558917999267578,705.5048087754254,0.1382732391357422,64,73.74715544899999,227496.44915595857,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion-light_seed0_lrscale0p1_tokens16777216
scion-light,0,1337,16777216,0.03125047684443427,256,6.453986167907715,635.2266260353618,0.14255905151367188,64,72.206245666,232351.31317594516,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion-light_seed0_lrscale0p3_tokens16777216
scion-light,0,1337,16777216,0.03125047684443427,256,6.479294776916504,651.5084839119285,0.11521148681640625,64,73.16113002599994,229318.71055077645,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion-light_seed0_lrscale1_tokens16777216
scion-light,0,1337,16777216,0.03125047684443427,256,6.810400009155273,907.2294800769788,0.10309219360351562,64,73.39754613599999,228580.06681739897,5909968384,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion-light_seed0_lrscale3_tokens16777216
scion,0,1337,16777216,0.03125047684443427,256,6.358173370361328,577.1886100048764,0.1439380645751953,64,73.12712026200005,229425.36147862166,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion_seed0_lrscale0p1_tokens16777216
scion,0,1337,16777216,0.03125047684443427,256,6.25476598739624,520.4853700206932,0.14045143127441406,64,72.59823264799998,231096.7552246907,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion_seed0_lrscale0p3_tokens16777216
scion,0,1337,16777216,0.03125047684443427,256,6.319926738739014,555.52993033717,0.12175750732421875,64,73.90401923500002,227013.58023102646,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion_seed0_lrscale1_tokens16777216
scion,0,1337,16777216,0.03125047684443427,256,6.581727027893066,721.7816004465782,0.113983154296875,64,73.70046004400001,227640.58718200418,6039584256,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_scion_seed0_lrscale3_tokens16777216
sf-adamw,0,1337,16777216,0.03125047684443427,256,6.211974143981934,498.6826719365267,0.17000961303710938,64,69.91316692800001,239972.19318183648,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-adamw_seed0_lrscale0p3_tokens16777216
sf-adamw,0,1337,16777216,0.03125047684443427,256,6.035920143127441,418.1817234095075,0.16771888732910156,64,69.51470453899998,241347.7279557082,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-adamw_seed0_lrscale1_tokens16777216
sf-adamw,0,1337,16777216,0.03125047684443427,256,6.4182233810424805,612.9105869064393,0.1320209503173828,64,69.997612869,239682.6879139212,6175400960,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-adamw_seed0_lrscale3_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,10.325323104858398,30494.943424849957,0.0346832275390625,64,69.64091573300004,240910.33013297882,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale0p3_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,9.711913108825684,16513.055279307664,0.03781890869140625,64,68.88036811200004,243570.35915836148,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale1_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,7.5896501541137695,1977.611433827244,0.05286407470703125,64,69.21735874999996,242384.51600842123,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale243_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,7.711722373962402,2234.3758060934124,0.08671760559082031,64,70.50132499499999,237970.22256233983,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale27_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,8.906181335449219,7377.391093153199,0.03958892822265625,64,69.46517621699999,241519.80767442673,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale3_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,7.577207565307617,1953.1572962701177,0.05061912536621094,64,69.78736949199998,240404.7626687411,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale729_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,7.60025691986084,1998.6991192268076,0.08129692077636719,64,70.46290074299996,238099.99053532732,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale81_tokens16777216
sf-sgd,0,1337,16777216,0.03125047684443427,256,8.234554290771484,3768.938786317613,0.06800079345703125,64,70.36729345900002,238423.494428919,6039977472,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sf-sgd_seed0_lrscale9_tokens16777216
sgd,0,1337,16777216,0.03125047684443427,256,8.42439079284668,4556.842033847346,0.05838584899902344,64,71.36861597700005,235078.3431950928,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sgd_seed0_lrscale0p3_tokens16777216
sgd,0,1337,16777216,0.03125047684443427,256,7.8472442626953125,2558.6600544809194,0.07884788513183594,64,70.252648892,238812.57524953628,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sgd_seed0_lrscale1_tokens16777216
sgd,0,1337,16777216,0.03125047684443427,256,7.623948574066162,2046.616960538731,0.06693267822265625,64,70.37890287699994,238384.1650575495,6039715328,/root/autodl-tmp/llm-optimizer-results/formal/sub1_tune_token-bin_sgd_seed0_lrscale27_tokens16777216
